conversation_id,speaker_id,start_time,end_time,text,outcome
2026_13,0,57,67,I called you guys because you're the number one dealership. I thought I was going to make a one-call deal today. I'm really comfortable at home. I just wanted to call one dealership today.,no sale
2026_13,1,67,75,"At the moment, our permit managers are not doing pricing over the phone. You'd have to come in to get the best pricing.",no sale
2026_13,0,75,76,"I haven't gotten any pricing, let alone the best one. Can I just talk to one of them instead?",no sale
2026_13,1,76,78,"Okay, give me one second.",no sale
2026_13,0,78,80,"Hey, I just wanted to get pricing on a car.",no sale
2026_13,1,80,82,Which vehicle is it?,no sale
2026_13,0,82,85,It is a Hyundai Palisade Hybrid Calligraphy. What's the MSRP on the car?,no sale
2026_13,1,85,89,Good question. It says call for price. I can't even tell you that. What color is it?,no sale
2026_13,0,89,91,Earthy brass with the brown interior.,no sale
2026_13,1,91,99,Okay. It seems like they're all around the same. That car's not here yet â€” I believe it's in transit.,no sale
2026_13,0,99,108,"The last thing she told me was it's available. She was trying to invite me in to talk about it, and it's not even here yet? I mean, I'm interested in this one. I'm patient on it. Let's go to numbers â€” I'll put a deposit on it.",no sale
2026_13,1,108,112,"Unfortunately, I can't take a deposit â€” the car has to be here.",no sale
2026_13,0,112,118,"So I would have come in for nothing? She was begging me to come in and said we'll get it all done right now. So if I would have come in, I couldn't have put a deposit on it?",no sale
2026_13,1,118,137,"Unfortunately not. So you would have come in and just wasted time. Whoever you were speaking with, I think they're in our BDC department. In sales, we can't take a deposit unless the vehicle is here. If it's here and you just can't make it over, then yes, we can do everything remotely â€” credit application, deposit â€” but if the car is not here yet, then no, we can't take a deposit.",no sale
2026_13,0,137,139,And you guys don't have another brown-on-brown?,no sale
2026_13,1,139,144,I don't believe so. The only one in stock with a brown is either a black interior or a gray navy.,no sale
2026_13,0,144,146,I'm interested in it. I've already driven one. I already know I want it.,no sale
2026_13,1,146,151,I'll give you a call right back.,no sale
2026_13,0,151,152,"Okay, sounds good. Thank you. Bye.",no sale
2026_14,1,0,9,"This is Kenny. What do you got for me, Kenny? Hopefully good news. Pretty sure you saw our website pricing already since you're calling us.",no sale
2026_14,0,9,13,"No, I was calling because I thought you guys could do better than your internet pricing.",no sale
2026_14,1,13,29,"So the price would be $75,555 as the selling price. I do have the aftermarket product â€” $4,900, but just to get this unit out I went ahead and did it at cost at $2,090. Your add-ons are: LoJack, which is a GPS recovery system â€” if the vehicle is stolen the company will send you a $5,000 check if they fail to recover it â€” and the sealant is a ceramic coating to protect your vehicle. Two things for $2,090.",no sale
2026_14,0,29,44,"I went on Amazon and I can buy four air tags for $79. That'll do the same thing. And I can hide them throughout the car. For the paint protection, no thank you.",no sale
2026_14,1,44,48,"The difference between LoJack and an air tag is that if the car is stolen and unrecovered, they'll send you a $5,000 check.",no sale
2026_14,0,48,70,"If my car is stolen, I don't want it back anyway â€” it's going through insurance. The $5,000 check is like going to the casino and putting $1,000 on one spin of roulette. Sure, you could hit the jackpot. But let's be real â€” it's going to hit nothing and I'll just lose my $2,090. At least at the casino if I hit the jackpot I win a million dollars. Here I win five grand. I'm gambling $2,090 for essentially zero odds. I've never had a car stolen. I honestly don't know anybody who has. At the casino, if I put $2,500 on red, I've got like a 48% chance of winning. Here I have like a 0% chance.",no sale
2026_14,1,70,72,"Yeah, so the LoJack is $1,295.",no sale
2026_14,0,72,85,"Got it. Okay. If I put $1,200 on red, the odds are still the same. These are pre-installed â€” that's fine. I'll keep your add-ons, and I will just take an $8,000 additional discount on top of the $4,500 you already gave me. Plus any applicable rebates.",no sale
2026_14,1,87,91,Where are you getting this number? I'm listening.,no sale
2026_14,0,91,98,"I already had $10,000 off. So to buy your car I would need a better deal.",no sale
2026_14,1,98,102,"I just don't have room for that vehicle with the demand on this one. It seems like we're $1,000 off.",no sale
2026_14,0,104,108,"I think we're $8,000 off.",no sale
2026_14,1,108,110,"What if I could do another $1,000?",no sale
2026_14,0,110,112,"No. I have $10,000 off right now. We're on two different planets.",no sale
2026_14,1,112,117,"You're on Jupiter. If anything happens, feel free to give us a call back.",no sale
2026_14,0,117,121,"Okay, sounds good.",no sale
2026_15,1,0,2,"Hello, Ramiller. How can I help you?",no sale
2026_15,0,2,4,"Hey, I just want to see if you guys have a new car in stock. Stock number: T as in Tango, R as in Ralph, 1-6-9-0-5-9.",no sale
2026_15,1,4,6,"All right, you have to go a little bit slower. I apologize â€” it's TR, and then I didn't get the remainder.",no sale
2026_15,0,6,8,1-6-9-0-5-9.,no sale
2026_15,1,8,9,"Yep, that vehicle's in stock.",no sale
2026_15,0,9,11,I've already driven one. I already know I want one. Really just trying to get a great deal and I'm hoping you can help me out.,no sale
2026_15,1,11,14,"What's the great deal you're trying to obtain? We're taking $2,900 off of it.",no sale
2026_15,0,14,15,"I'll take $7,000 off.",no sale
2026_15,1,15,17,"That would be insufficient to purchase the vehicle, but we do appreciate the offer.",no sale
2026_15,0,17,18,What do you mean?,no sale
2026_15,1,18,20,"We're not taking $7,000 off the vehicle â€” just to make it a little bit clearer so there isn't any confusion.",no sale
2026_15,0,22,27,"Yeah, no, I'm asking for $7,000. I thought it was really easy to buy a car. I just asked for a $7,000 discount, so I should get a $7,000 discount. As somebody said, it's super easy â€” everybody will do it if you just ask.",no sale
2026_15,1,27,28,"Well, I'm glad. Thank you for asking, but no, we can't do that.",no sale
2026_15,0,28,30,Please?,no sale
2026_15,1,30,32,"It doesn't do anything concerning the price, unfortunately, but it is appreciated.",no sale
2026_15,0,32,34,So what's the best deal you can do?,no sale
2026_15,1,34,39,"Right now it would be $2,900. We might be able to do a little bit better if you came in, because negotiating in person works a lot better than over the phone. But that would be about it.",no sale
2026_15,0,39,40,"Do you guys have any add-ons, fees, anything along those lines?",no sale
2026_15,1,40,45,"That's correct. We've got $1,700 worth of dealer add-ons. They consist of window tint, wheel locks, door edge guards, and hood guard.",no sale
2026_15,0,45,46,Can I get those removed?,no sale
2026_15,1,46,50,That's something we could discuss when you got here. We won't discuss it over the phone. We don't sell cars over the phone because we need to sign the documents and everything. We don't sell them over the phone.,no sale
2026_15,0,50,52,So you guys never do anything over the phone. That's crazy.,no sale
2026_15,1,52,55,"No, we don't sell vehicles over the phone.",no sale
2026_15,0,55,56,I guess I will keep on looking.,no sale
2026_15,1,56,58,"Hey, I appreciate the offer, though. Thank you very much, and good luck.",no sale
2026_15,0,58,60,"All right, sounds good. Thanks.",no sale
2026_16,1,0,0.86,Thank you for calling Nissan. This is Gavin.,sale
2026_16,0,0.86,3.26,"Hey, Gavin. I just wanted to see if you guys have a car in stock.",sale
2026_16,1,3.44,5.32,Sure. Can I get your name?,sale
2026_16,0,5.32,6.66,My name is Tom.,sale
2026_16,1,6.66,7.58,What vehicle are you inquiring about?,sale
2026_16,0,7.58,9.5,26176,sale
2026_16,1,9.5,10.84,"Yeah, I believe that one is here.",sale
2026_16,0,10.84,15.16,"I'll make it super easy â€” I've already driven it. I know I want it. I'm just trying to get a great price. I've heard Nissan's doing some crazy things right now. If we can agree to a crazy price, I'll buy it today.",sale
2026_16,1,15.16,17.38,When can you be here?,sale
2026_16,0,17.38,20.16,I prefer to do everything over the phone if possible. I live in Arizona.,sale
2026_16,1,20.38,26.54,"You're in the area now? Not right this second? Okay. Tom, what's your last name?",sale
2026_16,0,26.54,29.04,McCullough.,sale
2026_16,1,29.04,63.1,"Perfect. Let me give you a quick call back â€” I just want to make sure it's on the lot. [20 minutes later.] Hey, did you get that video I sent over of the truck? It looks great and nobody's driven it. This is the dream in the driveway if I've ever seen one. So anything that we have online advertised with pricing is what we'll do. The online price is $46,828. The window sticker on this starts at $52,495. You will get that discount â€” $3,116. Do you guys have any dealer add-ons or fees or anything crazy? Doc fees, lender fees depending on price of the car, and then the $289 is the VTR â€” vehicle theft registration. Your doc fee scales with the price of the car. I need to check on that â€” that's a novel concept I've never heard before. I've seen it come back a little bit lower, so that's why I wanted to check.",sale
2026_16,0,63.1,76.58,"I appreciate your transparency. The $300 add-on or whatever, that's fine. But I do have a deal already for a bigger discount â€” $3,600 off with an $85 doc fee. So it's almost a $1,000 better deal than your dealership, and they're trying to save me even more.",sale
2026_16,1,76.58,79.98,"Okay, I mean, we're pretty close. What do we need to do to earn your business?",sale
2026_16,0,79.98,85.9,"I'm trying to be at $4,500 off.",sale
2026_16,1,85.9,98.1,"So you want $4,000 under MSRP at 1.9%. Is that correct?",sale
2026_16,1,89.94,102.5,"Can you get $4,500 off? That's a great deal. Let me see what I can do. [A few minutes later.] My manager said he can do $4,500 under our MSRP and he'll do the 1.9% for you.",sale
2026_16,0,98.1,103.94,"Correct. Yeah. If you could do that for me, I'd lock the vehicle in.",sale
2026_16,0,102.5,107.44,"I love it. I appreciate it. You know, it's your day off, man â€” you came in and got lucky. Meant to be.",sale
2026_16,1,107.44,113.22,"Can I get your email, Tom?",sale
2026_16,0,113.22,114.66,"I don't use email, man. It's the devil's work. But I can text you.",sale
2026_16,1,114.66,121.04,"Okay, I appreciate it. No problem. I'll be in touch.",sale
2026_16,0,121.04,124.4,"Awesome, great. I'll text it. Thanks so much.",sale
2026_16,1,124.4,128.24,"You're welcome. I'll be in touch. Okay, bye.",sale
